timestamp_ms,distance_cm,valid_samples,ground_truth
195737,104.25,4,95
195883,102.86,7,95
196013,104.38,7,95
196641,105.88,4,95
196787,102.79,7,95
196917,102.04,7,95
197045,101.76,7,95
197174,101.23,7,95
197302,101.49,7,95
197431,101.6,7,95
197559,101.6,7,95
197688,101.68,7,95
197817,101.95,7,95
197945,102.2,7,95
198074,102.5,7,95
198203,102.86,7,95
198332,102.51,7,95
198461,102.85,7,95
198590,102.87,7,95
198719,102.8,7,95
198848,102.58,7,95
198977,102.6,7,95
199106,102.12,7,95
199235,101.6,7,95
199363,100.89,7,95
199492,100.96,7,95
199620,101.47,7,95
199749,100.68,7,95
199877,100.1,7,95
200005,100.15,7,95
200133,99.99,7,95
200261,100.25,7,95
200389,100.08,7,95
200517,99.97,7,95
200644,100.42,7,95
200925,103.66,5,95
201058,101.88,7,95
201187,101.24,7,95
201315,100.91,7,95
201443,99.28,7,95
201571,98.81,7,95
201698,96.95,7,95
201825,96.05,7,95
201951,95.53,7,95
202077,95.16,7,95
202203,95.15,7,95
202329,95.06,7,95
202455,95.14,7,95
202580,95.06,7,95
202706,94.7,7,95
202832,94.51,7,95
202957,94.26,7,95
203083,94.15,7,95
203208,94.19,7,95
203334,94.14,7,95
203460,93.8,7,95
203585,94.06,7,95
203710,93.61,7,95
203836,93.6,7,95
203961,93.6,7,95
204086,93.62,7,95
204212,93.64,7,95
204337,93.57,7,95
204462,93.53,7,95
204587,93.47,7,95
204712,78.73,7,95
204831,86.15,7,95
204952,85.78,7,95
205073,93.2,7,95
205198,93.29,7,95
205323,93.34,7,95
205446,82.4,7,95
205565,78.57,7,95
205684,78.56,7,95
205803,89.54,7,95
205925,93.42,7,95
206051,93.46,7,95
206176,93.46,7,95
206301,92.91,7,95
206424,93.21,7,95
206548,93.06,7,95
206673,93.3,7,95
206798,93.08,7,95
206924,93.16,7,95
207049,92.91,7,95
207174,93.25,7,95
207299,92.91,7,95
207424,92.95,7,95
207549,92.73,7,95
207674,92.69,7,95
207799,92.63,7,95
207924,92.58,7,95
208049,92.53,7,95
208174,92.47,7,95
208299,92.45,7,95
208422,92.47,7,95
208547,92.46,7,95
208672,92.46,7,95
208797,92.46,7,95
208922,92.45,7,95
209047,92.47,7,95
209171,92.53,7,95
209296,92.56,7,95
209421,92.56,7,95
209546,92.61,7,95
209671,92.59,7,95
209796,92.74,7,95
209921,92.59,7,95
210045,92.49,7,95
210170,92.26,7,95
210294,92.24,7,95
210419,92.19,7,95
210544,92.18,7,95
210669,92.19,7,95
210793,92.19,7,95
210918,92.25,7,95
211043,92.11,7,95
211168,92.29,7,95
211292,92.11,7,95
211417,92.2,7,95
211542,92.08,7,95
211666,92.1,7,95
211790,92.11,7,95
211915,92.17,7,95
212040,92.18,7,95
212164,92.16,7,95
212289,92.18,7,95
212414,92.17,7,95
212539,92.38,7,95
212664,92.28,7,95
212788,92.41,7,95
212913,92.37,7,95
213038,92.37,7,95
213163,92.34,7,95
213287,92.33,7,95
213411,92.39,7,95
213536,92.38,7,95
213661,92.37,7,95
213786,92.37,7,95
213911,92.37,7,95
214035,92.37,7,95
214160,92.28,7,95
214285,92.35,7,95
214410,92.33,7,95
214535,92.38,7,95
214659,92.38,7,95
214784,92.38,7,95
214908,92.48,7,95
215033,92.27,7,95
215158,92.28,7,95
215282,92.22,7,95
215407,92.18,7,95
215532,92.19,7,95
215657,91.95,7,95
215781,91.9,7,95
215906,91.81,7,95
216031,91.74,7,95
216155,91.73,7,95
216280,91.73,7,95
216403,91.76,7,95
216528,91.74,7,95
216652,91.85,7,95
216777,91.83,7,95
216902,91.99,7,95
217026,92.17,7,95
217151,92.01,7,95
217276,92.01,7,95
217400,92.03,7,95
217525,92.03,7,95
217650,92.01,7,95
217774,92.01,7,95
217899,91.9,7,95
218023,91.91,7,95
218147,91.87,7,95
218272,91.81,7,95
218397,91.72,7,95
218521,91.63,7,95
218646,91.6,7,95
218770,91.55,7,95
218895,91.56,7,95
219019,91.54,7,95
219144,91.5,7,95
219268,91.44,7,95
219392,91.47,7,95
219516,91.46,7,95
219640,91.47,7,95
219765,91.54,7,95
219889,91.55,7,95
220014,91.49,7,95
220138,91.47,7,95
220263,91.49,7,95
220387,91.47,7,95
220511,91.44,7,95
220636,91.39,7,95
220760,91.41,7,95
220884,91.4,7,95
221008,91.47,7,95
221133,91.57,7,95
221257,91.7,7,95
221382,91.89,7,95
221506,92.0,7,95
221631,92.12,7,95
221756,92.25,7,95
221880,92.22,7,95
222005,92.2,7,95
222130,92.2,7,95
222255,92.19,7,95
222379,92.2,7,95
222503,92.38,7,95
222628,92.38,7,95
222753,92.53,7,95
222878,92.58,7,95
223002,92.81,7,95
223127,92.95,7,95
223252,93.1,7,95
223378,93.11,7,95
223503,93.14,7,95
223628,93.19,7,95
223753,93.28,7,95
223878,93.33,7,95
224003,93.35,7,95
224128,93.37,7,95
224253,93.42,7,95
224378,93.45,7,95
224503,93.53,7,95
224628,93.62,7,95
224754,93.92,7,95
224879,94.02,7,95
225004,94.18,7,95
225130,94.39,7,95
225256,94.58,7,95
225381,94.71,7,95
225507,95.08,7,95
225633,95.85,7,95
225759,96.85,7,95
225886,99.7,7,95
226013,102.06,7,95
226142,101.75,7,95
226271,101.39,7,95
226399,102.58,7,95
226528,102.92,3,95
226668,102.34,7,95
226797,101.96,7,95
226925,101.23,7,95
227054,101.26,7,95
227182,101.89,7,95
227311,101.71,7,95
227440,101.38,7,95
227568,102.02,7,95
227697,98.1,7,95
227824,95.89,7,95
227950,95.0,7,95
228076,94.72,7,95
228202,94.71,7,95
228328,94.67,7,95
228453,94.18,7,95
228579,94.11,7,95
228704,94.07,7,95
228830,94.07,7,95
228955,94.1,7,95
229081,94.08,7,95
229206,93.93,7,95
229331,93.65,7,95
229456,93.55,7,95
229581,93.55,7,95
229707,93.47,7,95
229832,93.42,7,95
229957,93.36,7,95
230082,93.28,7,95
230208,93.27,7,95
230333,93.28,7,95
230458,93.28,7,95
230583,93.25,7,95
230708,93.22,7,95
230833,92.92,7,95
230959,92.69,7,95
231083,92.65,7,95
231207,92.62,7,95
231332,92.93,7,95
231457,92.98,7,95
231582,93.0,7,95
231707,92.97,7,95
231833,92.84,7,95
231958,92.54,7,95
232082,92.37,7,95
232207,92.28,7,95
232332,92.3,7,95
232457,92.3,7,95
232582,92.38,7,95
232706,92.47,7,95
232830,92.49,7,95
232955,92.61,7,95
233080,92.82,7,95
233205,92.85,7,95
233330,92.65,7,95
233455,92.58,7,95
233580,92.61,7,95
233705,92.68,7,95
233830,92.56,7,95
233955,92.56,7,95
234080,92.55,7,95
234204,92.46,7,95
234329,92.45,7,95
234454,92.37,7,95
234578,92.29,7,95
234703,92.27,7,95
234827,92.28,7,95
234952,92.35,7,95
235077,92.38,7,95
235202,92.42,7,95
235327,92.47,7,95
235452,92.46,7,95
235576,92.47,7,95
235701,92.46,7,95
235826,92.49,7,95
235951,92.56,7,95
236076,92.55,7,95
236200,92.55,7,95
236325,92.81,7,95
236450,92.91,7,95
236575,92.76,7,95
236699,92.72,7,95
236824,92.64,7,95
236949,92.75,7,95
237074,92.92,7,95
237199,92.64,7,95
237324,92.77,7,95
237449,92.73,7,95
237574,92.65,7,95
